consultant_id,original,current,earns_at,expires_at,description
207694459,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207694525,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207698044,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207699791,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207701723,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207706552,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207707000,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207707536,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207709279,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207712798,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207716354,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207716370,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207717484,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207719533,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207719823,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207720813,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207721161,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207722481,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207724721,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207725098,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207725130,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207726585,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207726799,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207731829,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207734013,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207734309,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207735743,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207740864,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207742022,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207742358,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207743112,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207744523,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207745324,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207745677,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207745716,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207745733,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207745780,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207745807,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207745826,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207745829,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207745832,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207745843,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207745867,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207745930,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207745938,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207745944,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207745945,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207745950,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207746070,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207747959,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207748088,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207749513,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207749703,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207749845,-15,-15,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207738333,-13,-13,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207740826,-13,-13,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207741382,-13,-13,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207741471,-13,-13,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207727005,-12,-12,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207740959,-12,-12,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207741340,-12,-12,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200070007,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200214658,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200351008,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200705579,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
206147985,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207046857,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207067676,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207082542,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207090033,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207206573,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207260785,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207269870,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207277206,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207321584,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207330563,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207344875,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207359139,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207378492,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207383904,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207389327,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207424896,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207430781,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207444109,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207471627,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207473734,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207513828,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207517685,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207522684,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207531721,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207559641,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207560036,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207572078,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207599799,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207602573,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207603946,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207620116,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207658443,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207666350,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207667376,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207671018,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207676555,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207677236,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207689934,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207695225,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207696316,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207702845,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207707091,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207712457,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207713566,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207717449,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207723527,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207723549,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207733325,-10,-10,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207740536,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207743738,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207745231,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207745874,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207746877,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207747857,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207748059,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207749283,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207750356,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207750460,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207750476,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207750480,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207750605,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207750653,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207750665,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207750666,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207750687,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207750774,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207750796,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207750872,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207750950,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207751033,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207751070,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207751178,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207751199,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207751246,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207751263,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207751279,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207751369,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207751465,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207751481,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207751508,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207751766,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207751773,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207751828,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207751886,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207751887,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207752017,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207752025,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207752050,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207752060,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207752082,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207752164,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207752201,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207752213,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207752229,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207752238,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207752258,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207752266,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207752282,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207752304,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207752385,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207752395,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207752401,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207752478,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207752715,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207752764,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207752917,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207752965,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207753001,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207753161,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207753188,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207753189,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207753398,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207753429,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207753500,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207753522,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207753662,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207753678,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207753743,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207753809,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207753858,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207753947,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207753948,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207753949,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207754035,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207754096,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207754107,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207754135,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207754164,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207754171,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207754191,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207754192,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207754199,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207754267,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207754277,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207754294,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207754295,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207754305,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207754318,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207754319,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207754327,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207754335,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207754336,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207754344,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207754375,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207754378,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207754384,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207754399,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207754411,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207754482,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207754487,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207754496,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207754498,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207754501,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207754504,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207754509,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207754510,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207754530,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207754535,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207754543,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207754550,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207754560,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207754562,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207754572,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207754579,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207754583,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207754594,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207754599,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207754607,-8,-8,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207736272,-7,-7,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207745280,-7,-7,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207746063,-7,-7,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207746603,-7,-7,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207747254,-7,-7,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207747767,-7,-7,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207747827,-7,-7,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207747961,-7,-7,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207748766,-7,-7,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207748901,-7,-7,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207749030,-7,-7,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207749481,-7,-7,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207749639,-7,-7,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207749642,-7,-7,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207749690,-7,-7,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200038936,-5,-5,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200063819,-5,-5,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200066556,-5,-5,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200082707,-5,-5,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200089570,-5,-5,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
